rougher	stanton	stanton
shortest	innsbruck	innsbruck
fewer	vastly	vastly
few	visitors	visitors
fewest	dozen	dozen
few	!	!
fewer	!	!
fewest	fisherman	fisherman
sharper	marcia	danielle
sharp	!	!
sharpest	devonian	devonian
sharp	!	!
sharper	!	!
sharpest	!	!
taller	centimeters	centimeters
tall	stucco	stucco
tallest	tallest	tallest
tall	bungalow	bungalow
taller	64	64
tallest	tallest	tallest
smoother	9.5	hillman
smooth	!	!
smoothest	rpm	rpm
smooth	!	!
smoother	!	!
smoothest	!	!
nicer	baden	baden
nice	!	!
nicest	suspense	suspense
nice	!	!
nicer	!	!
nicest	!	!
broader	paths	paths
broad	morality	morality
broadest	tolerance	tolerance
broad	!	!
broader	!	!
broadest	tailored	tailored
savvier	!	!
savvy	!	!
savviest	!	!
savvy	!	!
savvier	!	!
savviest	!	!
greater	huge	huge
great	worldwide	worldwide
greatest	thrill	thrill
great	miraculous	miraculous
greater	neglected	contemporaries
greatest	reduction	reduction
wilder	parasite	parasite
wild	sherlock	sherlock
wildest	!	!
wild	amusing	amusing
wilder	optimized	optimized
wildest	!	!
smoother	uniformly	uniformly
smooth	!	!
smoothest	!	!
smooth	amusing	amusing
smoother	optimized	optimized
smoothest	!	!
mightier	mayhem	mayhem
mighty	!	!
mightiest	!	!
mighty	amusing	amusing
mightier	optimized	optimized
mightiest	!	!
leaner	tool	tool
lean	!	!
leanest	!	!
lean	amusing	amusing
leaner	optimized	optimized
leanest	!	!
cleaner	50	50
clean	coloring	sherlock
cleanest	!	!
clean	amusing	amusing
cleaner	optimized	optimized
cleanest	!	!
narrower	forewing	forewing
narrow	tailored	recess
narrowest	angled	angled
narrow	!	!
narrower	!	!
narrowest	quadrant	quadrant
colder	desperate	desperate
cold	!	!
coldest	semi-arid	semi-arid
cold	!	!
colder	!	!
coldest	!	!
noisier	inverted	inverted
noisy	!	!
noisiest	inverted	inverted
noisy	!	!
noisier	!	!
noisiest	!	!
deeper	jumps	jumps
deep	embryonic	embryonic
deepest	angled	angled
deep	gliding	gliding
deeper	rude	rude
deepest	envy	envy
taller	taller	taller
tall	height	height
tallest	evergreen	evergreen
tall	height	height
taller	portico	portico
tallest	beak	beak
quicker	tolerate	encryption
quick	ourselves	ourselves
quickest	1710	1710
quick	!	!
quicker	!	!
quickest	uptown	uptown
narrower	forewings	horizontally
narrow	cross-section	adequately
narrowest	baronetage	baronetage
narrow	!	!
narrower	!	!
narrowest	cameroon	uptown
deeper	horizontally	horizontally
deep	empower	empower
deepest	forewings	bare
deep	memories	dedication
deeper	austen	austen
deepest	uptown	uptown
closer	closest	closest
close	perceive	perceive
closest	closest	closest
close	viewing	viewing
closer	pliny	pliny
closest	exited	exited
taller	tallest	horizontally
tall	hairs	hairs
tallest	tallest	tallest
tall	spire	spire
taller	tiffany	tiffany
tallest	coco	exited
kinder	absolutely	absolutely
kind	!	!
kindest	happens	happens
kind	!	!
kinder	!	!
kindest	!	!
heavier	automated	automated
heavy	rig	rig
heaviest	inflicted	inflicted
heavy	1km	1km
heavier	decrease	decrease
heaviest	intercontinental	intercontinental
mightier	joker	joker
mighty	!	!
mightiest	requiem	requiem
mighty	!	!
mightier	!	!
mightiest	!	!
leaner	abby	abby
lean	!	!
leanest	crow	abby
lean	!	!
leaner	!	!
leanest	!	!
smarter	automated	automated
smart	!	!
smartest	admissions	admissions
smart	!	!
smarter	!	!
smartest	!	!
milder	prostate	prostate
mild	!	!
mildest	tornadoes	tornadoes
mild	!	!
milder	!	!
mildest	!	!
weaker	discontent	discontent
weak	morphology	morphology
weakest	best	best
weak	!	!
weaker	!	!
weakest	ethiopian	ethiopian
friendlier	second-half	discontent
friendly	!	!
friendliest	eskimos	eskimos
friendly	!	!
friendlier	!	!
friendliest	!	!
livelier	outrageous	outrageous
lively	!	!
liveliest	large	large
lively	!	!
livelier	!	!
liveliest	!	!
younger	middle-aged	middle-aged
young	grandfather	grandfather
youngest	greatest	ira
young	jena	organist
younger	organist	organist
youngest	guillermo	guillermo
clearer	relying	relying
clear	!	!
clearest	!	!
clear	handful	handful
clearer	than	than
clearest	!	!
friendlier	second-half	second-half
friendly	!	!
friendliest	!	!
friendly	handful	handful
friendlier	than	than
friendliest	!	!
cleaner	deficit	deficit
clean	pushes	pushes
cleanest	!	!
clean	handful	handful
cleaner	than	than
cleanest	!	!
stronger	gram	gram
strong	wanted	wanted
strongest	!	!
strong	strong	strong
stronger	economically	economically
strongest	!	!
freer	gram	gram
free	!	!
freest	!	!
free	handful	handful
freer	than	than
freest	!	!
tougher	costly	durable
tough	!	!
toughest	greatest	costly
tough	!	!
tougher	!	!
toughest	!	!
funnier	clever	clever
funny	!	!
funniest	flawed	flawed
funny	!	!
funnier	!	!
funniest	!	!
nicer	bordeaux	realising
nice	!	!
nicest	echoed	echoed
nice	!	!
nicer	!	!
nicest	!	!
greater	melville	melville
great	allegheny	allegheny
greatest	greatest	greatest
great	interrupt	interrupt
greater	interrupt	interrupt
greatest	fields	fields
bolder	durable	durable
bold	!	!
boldest	sultanate	sultanate
bold	!	!
bolder	!	!
boldest	!	!
poorer	productivity	arrivals
poor	nantes	nantes
poorest	birth	birth
poor	reformers	reformers
poorer	jobs	jobs
poorest	liberia	liberia
messier	!	!
messy	!	!
messiest	!	!
messy	!	!
messier	!	!
messiest	!	!
longer	shorter	except
long	specialises	specialises
longest	forth	forth
long	ties	ties
longer	sewer	sewer
longest	static	static
harder	floppy	floppy
hard	usable	usable
hardest	undrafted	undrafted
hard	swelling	swelling
harder	jobs	jobs
hardest	failing	failing
wiser	becky	becky
wise	!	!
wisest	chefs	chefs
wise	!	!
wiser	!	!
wisest	!	!
earlier	mid	mid
early	derelict	sahara
earliest	sal	sal
early	well-known	well-known
earlier	bootleg	bootleg
earliest	different	different
sadder	forgot	forgot
sad	!	!
saddest	amor	amor
sad	!	!
sadder	!	!
saddest	!	!
darker	fuscous	fuscous
dark	paler	paler
darkest	blackish	blackish
dark	!	!
darker	!	!
darkest	plumage	plumage
quicker	forgot	grenade
quick	drivers	drivers
quickest	queries	queries
quick	!	!
quicker	!	!
quickest	fatally	fatally
brighter	shutter	shutter
bright	clusters	clusters
brightest	critic	critic
bright	distraction	distraction
brighter	viewer	viewer
brightest	thoughtful	thoughtful
cheaper	softer	softer
cheap	pershing	pershing
cheapest	!	!
cheap	costal	costal
cheaper	thicker	thicker
cheapest	!	!
higher	literacy	literacy
high	crushing	crushing
highest	!	!
high	level	level
higher	theoretically	theoretically
highest	!	!
fairer	forum	eden
fair	!	!
fairest	!	!
fair	cheltenham	cheltenham
fairer	vfl	recycling
fairest	!	!
wiser	crustaceans	truly
wise	!	!
wisest	!	!
wise	costal	costal
wiser	thicker	thicker
wisest	!	!
taller	yosemite	yosemite
tall	spines	spines
tallest	!	!
tall	storeys	diameter
taller	cornice	abundant
tallest	!	!
poorer	improve	improve
poor	associations	associations
poorest	esteem	esteem
poor	fuels	fuels
poorer	entails	entails
poorest	steeply	steeply
messier	!	!
messy	!	!
messiest	!	!
messy	!	!
messier	!	!
messiest	!	!
busier	busiest	busiest
busy	!	!
busiest	fatal	fatal
busy	ridership	operating
busier	second-largest	second-largest
busiest	!	!
taller	anthropomorphic	anthropomorphic
tall	rain	rain
tallest	pilasters	untouched
tall	buildings	buildings
taller	storeys	storeys
tallest	steeply	steeply
trickier	!	!
tricky	!	!
trickiest	!	!
tricky	!	!
trickier	!	!
trickiest	!	!
higher	!	!
high	vulnerable	vulnerable
highest	!	!
high	vulnerable	vulnerable
higher	lowest	lowest
highest	59.5	59.5
slower	!	!
slow	parramatta	parramatta
slowest	!	!
slow	wanderers	wanderers
slower	!	!
slowest	faster	faster
smarter	!	!
smart	wanderers	wanderers
smartest	!	!
smart	wanderers	wanderers
smarter	!	!
smartest	!	!
older	!	!
old	vulnerable	vulnerable
oldest	!	!
old	rochdale	rochdale
older	miocene	miocene
oldest	younger	younger
stronger	!	!
strong	strong	strong
strongest	!	!
strong	strong	strong
stronger	strong	strong
strongest	fact	fact
cheaper	neon	neon
cheap	mortgages	mortgages
cheapest	!	!
cheap	comfortable	comfortable
cheaper	cheaper	cheaper
cheapest	!	!
classier	!	!
classy	!	!
classiest	!	!
classy	comfortable	comfortable
classier	cheaper	cheaper
classiest	!	!
bloodier	irregular	irregular
bloody	!	!
bloodiest	!	!
bloody	comfortable	comfortable
bloodier	cheaper	cheaper
bloodiest	!	!
wilder	boar	boar
wild	cochran	cochran
wildest	!	!
wild	comfortable	comfortable
wilder	cheaper	cheaper
wildest	!	!
easier	planar	planar
easy	compiler	compiler
easiest	!	!
easy	comfortable	comfortable
easier	cheaper	cheaper
easiest	!	!
rougher	careful	careful
rough	!	!
roughest	equivalence	tug
rough	!	!
rougher	!	!
roughest	!	!
fresher	aggregator	aggregator
fresh	!	!
freshest	catchy	catchy
fresh	!	!
fresher	!	!
freshest	!	!
harsher	careful	careful
harsh	!	!
harshest	unfair	unfair
harsh	!	!
harsher	!	!
harshest	!	!
luckier	careful	careful
lucky	!	!
luckiest	looked	looked
lucky	!	!
luckier	!	!
luckiest	!	!
taller	sophisticated	sophisticated
tall	nave	nave
tallest	tallest	tallest
tall	selection	selection
taller	inhabit	inhabit
tallest	slender	slender
fatter	boiling	boiling
fat	!	!
fattest	crustaceans	crustaceans
fat	!	!
fatter	!	!
fattest	!	!
smoother	cyclic	cyclic
smooth	!	!
smoothest	bulbophyllum	bulbophyllum
smooth	!	!
smoother	!	!
smoothest	!	!
fresher	opium	opium
fresh	!	!
freshest	feeder	feeder
fresh	!	!
fresher	!	!
freshest	!	!
shorter	philology	philology
short	extending	explosions
shortest	prologue	prologue
short	apart	apart
shorter	unfamiliar	unfamiliar
shortest	forewings	altitude
cleaner	lenses	unbeknownst
clean	humid	humid
cleanest	chlorine	chlorine
clean	!	!
cleaner	!	!
cleanest	sinks	sinks
fuller	variance	variance
full	folio	folio
fullest	!	!
full	packaged	packaged
fuller	alloy	alloy
fullest	!	!
firmer	llp	llp
firm	!	!
firmest	!	!
firm	packaged	packaged
firmer	alloy	alloy
firmest	!	!
better	brighter	brighter
good	improve	improve
best	!	!
good	wealthiest	wealthiest
better	expensive	expensive
best	!	!
mightier	hound	hound
mighty	!	!
mightiest	!	!
mighty	packaged	packaged
mightier	alloy	alloy
mightiest	!	!
longer	travel	travel
long	extremes	extremes
longest	!	!
long	factories	factories
longer	shortest	shortest
longest	!	!
greener	rods	preferring
green	!	!
greenest	crest	crest
green	!	!
greener	!	!
greenest	!	!
tastier	!	!
tasty	!	!
tastiest	!	!
tasty	!	!
tastier	!	!
tastiest	!	!
nicer	liked	traveling
nice	!	!
nicest	prepare	prepare
nice	!	!
nicer	!	!
nicest	!	!
slicker	riffs	version
slick	!	!
slickest	drumming	drumming
slick	!	!
slicker	!	!
slickest	!	!
noisier	incredibly	incredibly
noisy	!	!
noisiest	shit	shit
noisy	!	!
noisier	!	!
noisiest	!	!
sadder	uno	uno
sad	!	!
saddest	!	!
sad	buildup	buildup
sadder	faster	faster
saddest	!	!
swifter	aboard	aboard
swift	!	!
swiftest	!	!
swift	buildup	buildup
swifter	faster	faster
swiftest	!	!
nicer	clue	clue
nice	!	!
nicest	!	!
nice	buildup	buildup
nicer	faster	faster
nicest	!	!
softer	basal	basal
soft	graphite	graphite
softest	!	!
soft	buildup	buildup
softer	faster	faster
softest	!	!
trickier	!	!
tricky	!	!
trickiest	!	!
tricky	buildup	buildup
trickier	faster	faster
trickiest	!	!
greener	banksia	banksia
green	!	!
greenest	heroes	violet
green	!	!
greener	!	!
greenest	!	!
clearer	rikknen	rikknen
clear	!	!
clearest	confess	confess
clear	!	!
clearer	!	!
clearest	!	!
healthier	affects	affects
healthy	!	!
healthiest	acetate	acetate
healthy	!	!
healthier	!	!
healthiest	!	!
faster	rikknen	competitor
fastest	session	session
fast	pointer	pointer
fastest	inspection	inspection
faster	currents	currents
fast	nice	nice
freer	drastically	prevents
free	!	!
freest	pointer	pointer
free	!	!
freer	!	!
freest	!	!
meaner	velocities	velocities
mean	!	!
meanest	luminosity	luminosity
mean	!	!
meaner	!	!
meanest	!	!
firmer	llp	sequencing
firm	!	!
firmest	llp	surveyor
firm	!	!
firmer	!	!
firmest	!	!
bigger	boasts	boasts
big	non-fiction	non-fiction
biggest	confirm	confirm
big	downey	downey
bigger	rotating	rotating
biggest	ju	ju
trickier	!	!
tricky	!	!
trickiest	!	!
tricky	!	!
trickier	!	!
trickiest	!	!
deeper	forewings	forewings
deep	non-fiction	non-fiction
deepest	luminosity	luminosity
deep	coward	coward
deeper	lighter	periphery
deepest	quarries	quarries
gentler	sincere	sincere
gentle	!	!
gentlest	!	!
gentle	ions	ions
gentler	heavier	heavier
gentlest	!	!
costlier	corrosion	corrosion
costly	!	!
costliest	!	!
costly	ions	ions
costlier	heavier	heavier
costliest	!	!
lower	corrosion	corrosion
low	upper	upper
lowest	!	!
low	ultraviolet	ultraviolet
lower	varies	varies
lowest	!	!
fancier	outfits	herbal
fancy	!	!
fanciest	!	!
fancy	ions	ions
fancier	heavier	heavier
fanciest	!	!
cleaner	cleaned	cleaned
clean	lights	lights
cleanest	!	!
clean	ions	ions
cleaner	heavier	heavier
cleanest	!	!
steadier	rate	rate
steady	!	!
steadiest	!	!
steady	weaken	weaken
steadier	paler	paler
steadiest	!	!
poorer	depends	depends
poor	conditions	conditions
poorest	!	!
poor	vulnerable	vulnerable
poorer	mechanized	mechanized
poorest	!	!
faster	weymouth	weymouth
fastest	off-road	off-road
fast	!	!
fastest	vulnerable	vulnerable
faster	hypotheses	hypotheses
fast	!	!
cleaner	weymouth	weymouth
clean	cora	cora
cleanest	!	!
clean	weaken	weaken
cleaner	paler	paler
cleanest	!	!
softer	shiny	depends
soft	moist	moist
softest	!	!
soft	weaken	weaken
softer	paler	paler
softest	!	!
richer	dominated	dominated
rich	fiscal	fiscal
richest	!	!
rich	expensive	expensive
richer	augustinian	augustinian
richest	!	!
lighter	darker	darker
light	simple	fill
lightest	!	!
light	toilets	toilets
lighter	vacuum	vacuum
lightest	!	!
simpler	darker	darker
simple	simple	simple
simplest	!	!
simple	polymers	polymers
simpler	evaporation	evaporation
simplest	!	!
messier	!	!
messy	!	!
messiest	!	!
messy	toilets	toilets
messier	vacuum	vacuum
messiest	!	!
friendlier	motor	motor
friendly	!	!
friendliest	!	!
friendly	toilets	toilets
friendlier	vacuum	vacuum
friendliest	!	!
higher	!	!
high	adjusting	adjusting
highest	!	!
high	ranking	ranking
higher	lowest	lowest
highest	59.5	59.5
stickier	!	!
sticky	atheism	atheism
stickiest	!	!
sticky	atheism	atheism
stickier	!	!
stickiest	!	!
pricier	!	!
pricey	atheism	atheism
priciest	!	!
pricey	atheism	atheism
pricier	!	!
priciest	!	!
greater	!	!
great	degraded	degraded
greatest	!	!
great	virtue	degraded
greater	all-time	all-time
greatest	reducing	reducing
busier	!	!
busy	atheism	atheism
busiest	!	!
busy	catering	catering
busier	ridership	ridership
busiest	!	!
tougher	!	!
tough	starvation	starvation
toughest	!	!
tough	starvation	starvation
tougher	!	!
toughest	!	!
stricter	!	!
strict	starvation	starvation
strictest	!	!
strict	starvation	starvation
stricter	!	!
strictest	!	!
stiffer	!	!
stiff	starvation	starvation
stiffest	!	!
stiff	starvation	starvation
stiffer	!	!
stiffest	!	!
riskier	!	!
risky	starvation	starvation
riskiest	!	!
risky	starvation	starvation
riskier	!	!
riskiest	!	!
stronger	!	!
strong	strong	vigorous
strongest	!	!
strong	strong	strong
stronger	strong	strong
strongest	fact	fact
classier	!	!
classy	1-yard	1-yard
classiest	!	!
classy	1-yard	1-yard
classier	!	!
classiest	!	!
gentler	!	!
gentle	1-yard	1-yard
gentlest	!	!
gentle	1-yard	1-yard
gentler	!	!
gentlest	!	!
leaner	!	!
lean	1-yard	1-yard
leanest	!	!
lean	1-yard	1-yard
leaner	!	!
leanest	!	!
bigger	!	!
big	receivers	receivers
biggest	!	!
big	tie	tie
bigger	largest	largest
biggest	better	cores
luckier	!	!
lucky	1-yard	1-yard
luckiest	!	!
lucky	1-yard	1-yard
luckier	!	!
luckiest	!	!
warmer	cooler	cooler
warm	well-defined	halfway
warmest	subtropical	grazing
warm	!	!
warmer	!	!
warmest	moist	tyres
slimmer	harley	harley
slim	!	!
slimmest	wen	wen
slim	!	!
slimmer	!	!
slimmest	!	!
rougher	quantity	quantity
rough	!	!
roughest	grazing	grazing
rough	!	!
rougher	!	!
roughest	!	!
harder	thats	harley
hard	wishing	wishing
hardest	graphite	graphite
hard	boyz	boyz
harder	boyz	boyz
hardest	man-made	man-made
closer	cooler	cooler
close	assert	assert
closest	ashby	ashby
close	kilda	kilda
closer	74	84
closest	pads	pads
greener	yellowish	yellowish
green	!	!
greenest	yellowish	yellowish
green	!	!
greener	!	!
greenest	!	!
kinder	farther	farther
kind	!	!
kindest	okrug	okrug
kind	!	!
kinder	!	!
kindest	!	!
sadder	cheese	cheese
sad	!	!
saddest	novi	okrug
sad	!	!
sadder	!	!
saddest	!	!
quicker	pork	pork
quick	him	him
quickest	populous	populous
quick	!	!
quicker	!	!
quickest	fuels	fuels
stiffer	thicker	thicker
stiff	!	!
stiffest	empires	empires
stiff	!	!
stiffer	!	!
stiffest	!	!
weaker	!	!
weak	hypotheses	hypotheses
weakest	!	!
weak	convince	convince
weaker	!	!
weakest	paler	paler
slicker	!	!
slick	convince	convince
slickest	!	!
slick	convince	convince
slicker	!	!
slickest	!	!
closer	!	!
close	fringes	fringes
closest	!	!
close	theoretically	theoretically
closer	latitude	latitude
closest	close	close
older	!	!
old	deep	deep
oldest	!	!
old	traditional	traditional
older	miocene	miocene
oldest	younger	younger
wiser	!	!
wise	convince	convince
wisest	!	!
wise	convince	convince
wiser	!	!
wisest	!	!
cheaper	dried	dried
cheap	hook	hook
cheapest	!	!
cheap	hook	hook
cheaper	rikknen	rikknen
cheapest	!	!
simpler	thermodynamic	thermodynamic
simple	template	92
simplest	!	!
simple	polymers	hypotheses
simpler	polymers	polymers
simplest	!	!
fresher	salinity	pastures
fresh	!	!
freshest	!	!
fresh	hook	hook
fresher	rikknen	rikknen
freshest	!	!
bolder	rows	rows
bold	!	!
boldest	!	!
bold	hook	hook
bolder	rikknen	rikknen
boldest	!	!
cleaner	harmful	pastures
clean	searching	searching
cleanest	!	!
clean	hook	hook
cleaner	rikknen	rikknen
cleanest	!	!
poorer	generous	generous
poor	low-income	harvest
poorest	catastrophe	catastrophe
poor	emigrants	separatist
poorer	treatment	countries
poorest	average	impacted
messier	!	!
messy	!	!
messiest	!	!
messy	!	!
messier	!	!
messiest	!	!
narrower	costal	costal
narrow	ribs	ribs
narrowest	costal	waterfront
narrow	!	!
narrower	!	!
narrowest	39	39
noisier	coefficients	coefficients
noisy	!	!
noisiest	gastropod	gastropod
noisy	!	!
noisier	!	!
noisiest	!	!
riskier	than	than
risky	!	!
riskiest	kombat	kombat
risky	!	!
riskier	!	!
riskiest	!	!
steadier	decrease	decrease
steady	!	!
steadiest	1.9	1.9
steady	!	!
steadier	!	!
steadiest	!	!
swifter	patented	patented
swift	!	!
swiftest	1778	1778
swift	!	!
swifter	!	!
swiftest	!	!
tougher	costly	costly
tough	!	!
toughest	wanderers	wanderers
tough	!	!
tougher	!	!
toughest	!	!
meaner	inertial	inertial
mean	!	!
meanest	1.9	1.9
mean	!	!
meaner	!	!
meanest	!	!
smoother	convex	tubes
smooth	!	!
smoothest	square	square
smooth	!	!
smoother	!	!
smoothest	!	!
milder	!	!
mild	yours	yours
mildest	!	!
mild	yours	yours
milder	!	!
mildest	!	!
earlier	!	!
early	devout	devout
earliest	!	!
early	maud	maud
earlier	mid-19th	mid-19th
earliest	derelict	derelict
tastier	!	!
tasty	yours	yours
tastiest	!	!
tasty	yours	yours
tastier	!	!
tastiest	!	!
faster	!	!
fastest	cheaper	swimmers
fast	!	!
fastest	craft	craft
faster	bowling	drumming
fast	cheaper	cheaper
greater	!	!
great	responsibility	responsibility
greatest	!	!
great	gentry	gentry
greater	all-time	all-time
greatest	reducing	reducing
richer	colon	colon
rich	mighty	mighty
richest	!	!
rich	fuscous	reddish
richer	paler	paler
richest	!	!
tastier	!	!
tasty	!	!
tastiest	!	!
tasty	fuscous	fuscous
tastier	paler	paler
tastiest	!	!
thinner	thickness	thickness
thin	fiberglass	fiberglass
thinnest	!	!
thin	fuscous	fuscous
thinner	paler	paler
thinnest	!	!
rougher	'neal	'neal
rough	!	!
roughest	!	!
rough	fuscous	fuscous
rougher	paler	paler
roughest	!	!
luckier	ramsay	ramsay
lucky	!	!
luckiest	!	!
lucky	fuscous	fuscous
luckier	paler	paler
luckiest	!	!
tighter	drumming	nickel
tight	!	!
tightest	!	!
tight	pulses	pulses
tighter	finer	finer
tightest	!	!
kinder	simpler	simpler
kind	!	!
kindest	!	!
kind	pulses	pulses
kinder	finer	finer
kindest	!	!
swifter	toro	toro
swift	!	!
swiftest	!	!
swift	pulses	pulses
swifter	finer	finer
swiftest	!	!
messier	!	!
messy	!	!
messiest	!	!
messy	pulses	pulses
messier	finer	finer
messiest	!	!
deeper	grooves	drumming
deep	rays	rays
deepest	!	!
deep	shallow	shallow
deeper	moist	valleys
deepest	!	!
lower	rainfall	lowest
low	upper	upper
lowest	!	!
low	temperatures	temperatures
lower	temperatures	temperatures
lowest	!	!
costlier	excessive	excessive
costly	!	!
costliest	!	!
costly	cool	cool
costlier	temperate	temperate
costliest	!	!
narrower	curving	curving
narrow	prasad	prasad
narrowest	!	!
narrow	cool	cool
narrower	temperate	temperate
narrowest	!	!
leaner	dire	dire
lean	!	!
leanest	!	!
lean	cool	cool
leaner	temperate	temperate
leanest	!	!
younger	perceive	perceive
young	altman	altman
youngest	!	!
young	kppen	kppen
younger	plateau	plateau
youngest	!	!
smaller	!	!
small	withstand	withstand
smallest	!	!
small	hairs	hairs
smaller	larger	larger
smallest	larger	larger
gentler	!	!
gentle	translucent	translucent
gentlest	!	!
gentle	translucent	translucent
gentler	!	!
gentlest	!	!
mightier	!	!
mighty	translucent	translucent
mightiest	!	!
mighty	translucent	translucent
mightier	!	!
mightiest	!	!
leaner	!	!
lean	translucent	translucent
leanest	!	!
lean	translucent	translucent
leaner	!	!
leanest	!	!
fancier	!	!
fancy	translucent	translucent
fanciest	!	!
fancy	translucent	translucent
fancier	!	!
fanciest	!	!
kinder	!	!
kind	ridges	ridges
kindest	!	!
kind	ridges	ridges
kinder	!	!
kindest	!	!
wider	!	!
wide	outward	outward
widest	!	!
wide	excavated	excavated
wider	lobes	bulbophyllum
widest	breadth	breadth
pricier	!	!
pricey	ridges	ridges
priciest	!	!
pricey	ridges	ridges
pricier	!	!
priciest	!	!
firmer	!	!
firm	ridges	ridges
firmest	!	!
firm	ridges	ridges
firmer	!	!
firmest	!	!
brighter	!	!
bright	plumage	plumage
brightest	!	!
bright	elliptical	elliptical
brighter	density	density
brightest	hindwings	hindwings
steadier	increase	til
steady	!	!
steadiest	!	!
steady	curving	curving
steadier	curved	curved
steadiest	!	!
classier	!	!
classy	!	!
classiest	!	!
classy	curving	curving
classier	curved	curved
classiest	!	!
sadder	til	til
sad	!	!
saddest	!	!
sad	curving	curving
sadder	curved	curved
saddest	!	!
meaner	imply	imply
mean	!	!
meanest	!	!
mean	curving	curving
meaner	curved	curved
meanest	!	!
faster	gp	gp
fastest	slowing	slowing
fast	!	!
fastest	gauge	surface
faster	differential	differential
fast	!	!
louder	!	!
loud	mountainous	mountainous
loudest	!	!
loud	mountainous	mountainous
louder	!	!
loudest	!	!
newer	!	!
new	landscaping	landscaping
newest	!	!
new	wavy	wavy
newer	ii	ii
newest	intel	intel
bloodier	!	!
bloody	mountainous	mountainous
bloodiest	!	!
bloody	mountainous	mountainous
bloodier	!	!
bloodiest	!	!
younger	!	!
young	devout	devout
youngest	!	!
young	plateau	plateau
younger	baronetage	baronetage
youngest	older	older
closer	!	!
close	meter	meter
closest	!	!
close	plateau	plateau
closer	latitude	latitude
closest	close	close
clearer	!	!
clear	guaranteed	guaranteed
clearest	!	!
clear	guaranteed	guaranteed
clearer	!	!
clearest	!	!
richer	!	!
rich	low-income	prohibits
richest	!	!
rich	wealthiest	wealthiest
richer	racehorse	racehorse
richest	convenient	convenient
meaner	!	!
mean	guaranteed	guaranteed
meanest	!	!
mean	guaranteed	guaranteed
meaner	!	!
meanest	!	!
older	!	!
old	prohibits	prohibits
oldest	!	!
old	prohibits	prohibits
older	miocene	miocene
oldest	younger	younger
deeper	!	!
deep	unrestricted	unrestricted
deepest	!	!
deep	strong	strong
deeper	equator	equator
deepest	deep	emotion
tastier	!	!
tasty	!	!
