rougher	stanton	stanton
shortest	innsbruck	innsbruck
fewer	vastly	vastly
few	popular	popular
fewest	dozen	dozen
few	!	!
fewer	!	!
fewest	lyce	lyce
sharper	marcia	danielle
sharp	!	!
sharpest	devonian	devonian
sharp	!	!
sharper	!	!
sharpest	!	!
taller	centimeters	danielle
tall	stucco	stucco
tallest	tallest	tallest
tall	bungalow	stardom
taller	64	44
tallest	tallest	tallest
smoother	9.5	9.5
smooth	!	!
smoothest	rpm	rpm
smooth	!	!
smoother	!	!
smoothest	!	!
nicer	baden	baden
nice	!	!
nicest	suspense	suspense
nice	!	!
nicer	!	!
nicest	!	!
broader	paths	paths
broad	morality	morality
broadest	tolerance	deficit
broad	!	!
broader	!	!
broadest	tailored	tailored
savvier	!	!
savvy	!	!
savviest	!	!
savvy	!	!
savvier	!	!
savviest	!	!
greater	huge	huge
great	worldwide	worldwide
greatest	thrill	thrill
great	miraculous	miraculous
greater	contemporaries	forefront
greatest	reduction	reduction
wilder	parasite	parasite
wild	sherlock	sherlock
wildest	!	!
wild	amusing	amusing
wilder	optimized	optimized
wildest	!	!
smoother	uniformly	wavy
smooth	!	!
smoothest	!	!
smooth	amusing	amusing
smoother	optimized	optimized
smoothest	!	!
mightier	mayhem	mayhem
mighty	!	!
mightiest	!	!
mighty	amusing	amusing
mightier	optimized	optimized
mightiest	!	!
leaner	tool	better
lean	!	!
leanest	!	!
lean	amusing	amusing
leaner	optimized	optimized
leanest	!	!
cleaner	knicks	knicks
clean	sherlock	sherlock
cleanest	!	!
clean	amusing	amusing
cleaner	optimized	optimized
cleanest	!	!
narrower	derelict	derelict
narrow	recess	recess
narrowest	angled	angled
narrow	!	!
narrower	!	!
narrowest	quadrant	quadrant
colder	transforms	desperate
cold	!	!
coldest	semi-arid	semi-arid
cold	!	!
colder	!	!
coldest	!	!
noisier	inverted	inverted
noisy	!	!
noisiest	inverted	inverted
noisy	!	!
noisier	!	!
noisiest	!	!
deeper	thermal	thermal
deep	embryonic	embryonic
deepest	angled	angled
deep	gliding	gliding
deeper	rude	rude
deepest	envy	envy
taller	taller	taller
tall	height	height
tallest	evergreen	evergreen
tall	height	ramp
taller	portico	portico
tallest	slender	beak
quicker	tolerate	encryption
quick	ourselves	ourselves
quickest	highest	highest
quick	!	!
quicker	!	!
quickest	rikknen	uptown
narrower	forewings	horizontally
narrow	cross-section	adequately
narrowest	baronetage	baronetage
narrow	!	!
narrower	!	!
narrowest	cameroon	uptown
deeper	horizontally	horizontally
deep	empower	empower
deepest	forewings	bare
deep	memories	dedication
deeper	austen	austen
deepest	uptown	uptown
closer	closest	closest
close	perceive	perceive
closest	closest	closest
close	mars	viewing
closer	pliny	pliny
closest	exited	exited
taller	tallest	tallest
tall	hairs	hairs
tallest	tallest	tallest
tall	spire	spire
taller	tiffany	tiffany
tallest	exited	exited
kinder	absolutely	absolutely
kind	!	!
kindest	happens	happens
kind	!	!
kinder	!	!
kindest	!	!
heavier	automated	automated
heavy	rig	rig
heaviest	inflicted	inflicted
heavy	1km	1km
heavier	decrease	decrease
heaviest	hydro	hydro
mightier	joker	joker
mighty	!	!
mightiest	requiem	requiem
mighty	!	!
mightier	!	!
mightiest	!	!
leaner	abby	abby
lean	!	!
leanest	normalized	normalized
lean	!	!
leaner	!	!
leanest	!	!
smarter	automated	automated
smart	!	!
smartest	admissions	admissions
smart	!	!
smarter	!	!
smartest	!	!
milder	prostate	prostate
mild	!	!
mildest	tornadoes	tornadoes
mild	!	!
milder	!	!
mildest	!	!
weaker	discontent	discontent
weak	morphology	morphology
weakest	best	best
weak	!	!
weaker	!	!
weakest	ethiopian	ethiopian
friendlier	second-half	outgoing
friendly	!	!
friendliest	eskimos	eskimos
friendly	!	!
friendlier	!	!
friendliest	!	!
livelier	outrageous	outrageous
lively	!	!
liveliest	large	burnt
lively	!	!
livelier	!	!
liveliest	!	!
younger	middle-aged	seals
young	grandfather	oblique
youngest	ira	ira
young	jena	organist
younger	persuasion	persuasion
youngest	guillermo	guillermo
clearer	relying	relying
clear	!	!
clearest	!	!
clear	handful	handful
clearer	than	than
clearest	!	!
friendlier	second-half	second-half
friendly	!	!
friendliest	!	!
friendly	handful	handful
friendlier	than	than
friendliest	!	!
cleaner	deficit	whereas
clean	governance	governance
cleanest	!	!
clean	handful	handful
cleaner	than	than
cleanest	!	!
stronger	gram	gram
strong	wanted	wanted
strongest	!	!
strong	strong	hypotheses
stronger	economically	economically
strongest	!	!
freer	gram	gram
free	!	!
freest	!	!
free	handful	handful
freer	than	than
freest	!	!
tougher	costly	durable
tough	!	!
toughest	wanderers	greatest
tough	!	!
tougher	!	!
toughest	!	!
funnier	clever	clever
funny	!	!
funniest	flawed	flawed
funny	!	!
funnier	!	!
funniest	!	!
nicer	bordeaux	realising
nice	!	!
nicest	napoli	napoli
nice	!	!
nicer	!	!
nicest	!	!
greater	melville	melville
great	allegheny	allegheny
greatest	greatest	greatest
great	interrupt	interrupt
greater	interrupt	interrupt
greatest	greatest	fields
bolder	weakening	durable
bold	!	!
boldest	fleets	sultanate
bold	!	!
bolder	!	!
boldest	!	!
poorer	problem	problem
poor	nantes	nantes
poorest	birth	birth
poor	reformers	reformers
poorer	jobs	jobs
poorest	liberia	liberia
messier	!	!
messy	!	!
messiest	!	!
messy	!	!
messier	!	!
messiest	!	!
longer	shorter	footbridge
long	specialises	specialises
longest	forth	forth
long	ties	ties
longer	shorter	sewer
longest	static	static
harder	floppy	floppy
hard	sufficient	sufficient
hardest	undrafted	undrafted
hard	swelling	swelling
harder	jobs	jobs
hardest	failing	failing
wiser	becky	becky
wise	!	!
wisest	chefs	chefs
wise	!	!
wiser	!	!
wisest	!	!
earlier	mid	mid
early	derelict	maha
earliest	attested	sal
early	well-known	well-known
earlier	bootleg	bootleg
earliest	different	fatally
sadder	forgot	forgot
sad	!	!
saddest	amor	amor
sad	!	!
sadder	!	!
saddest	!	!
darker	fuscous	fuscous
dark	paler	paler
darkest	blackish	blackish
dark	!	!
darker	!	!
darkest	plumage	plumage
quicker	forgot	pleased
quick	drivers	drivers
quickest	len	len
quick	!	!
quicker	!	!
quickest	fatally	fatally
brighter	hindwings	shutter
bright	clusters	clusters
brightest	snowy	critic
bright	distraction	distraction
brighter	viewer	viewer
brightest	thoughtful	thoughtful
cheaper	softer	softer
cheap	expensive	pershing
cheapest	!	!
cheap	costal	costal
cheaper	contexts	contexts
cheapest	!	!
higher	literacy	literacy
high	physicians	crushing
highest	!	!
high	level	level
higher	theoretically	theoretically
highest	!	!
fairer	forum	truly
fair	!	!
fairest	!	!
fair	vfl	cheltenham
fairer	vfl	recycling
fairest	!	!
wiser	truly	truly
wise	!	!
wisest	!	!
wise	costal	costal
wiser	contexts	contexts
wisest	!	!
taller	literacy	yosemite
tall	spines	spines
tallest	!	!
tall	diameter	diameter
taller	cornice	cornice
tallest	!	!
poorer	improve	improve
poor	associations	associations
poorest	problem	problem
poor	fuels	fuels
poorer	entails	entails
poorest	steeply	steeply
messier	!	!
messy	!	!
messiest	!	!
messy	!	!
messier	!	!
messiest	!	!
busier	busiest	busiest
busy	!	!
busiest	fatal	fatal
busy	ridership	operating
busier	second-largest	second-largest
busiest	!	!
taller	anthropomorphic	anthropomorphic
tall	rain	rain
tallest	pilasters	crypt
tall	architecturally	buildings
taller	storeys	annex
tallest	steeply	steeply
trickier	!	!
tricky	!	!
trickiest	!	!
tricky	!	!
trickier	!	!
trickiest	!	!
higher	!	!
high	vulnerable	vulnerable
highest	!	!
high	vulnerable	vulnerable
higher	lowest	lowest
highest	59.5	59.5
slower	!	!
slow	limbs	parramatta
slowest	!	!
slow	wanderers	wanderers
slower	!	!
slowest	faster	faster
smarter	!	!
smart	wanderers	wanderers
smartest	!	!
smart	wanderers	wanderers
smarter	!	!
smartest	!	!
older	!	!
old	vulnerable	vulnerable
oldest	!	!
old	rochdale	rochdale
older	miocene	miocene
oldest	younger	younger
stronger	!	!
strong	strong	strong
strongest	!	!
strong	strong	strong
stronger	strong	strong
strongest	fact	fact
cheaper	neon	neon
cheap	mortgages	mortgages
cheapest	!	!
cheap	comfortable	comfortable
cheaper	cheaper	cheaper
cheapest	!	!
classier	!	!
classy	!	!
classiest	!	!
classy	comfortable	comfortable
classier	cheaper	cheaper
classiest	!	!
bloodier	brutal	irregular
bloody	!	!
bloodiest	!	!
bloody	comfortable	comfortable
bloodier	cheaper	cheaper
bloodiest	!	!
wilder	boar	boar
wild	cochran	cochran
wildest	!	!
wild	comfortable	comfortable
wilder	cheaper	cheaper
wildest	!	!
easier	planar	planar
easy	compiler	compiler
easiest	!	!
easy	comfortable	comfortable
easier	cheaper	cheaper
easiest	!	!
rougher	careful	careful
rough	!	!
roughest	equivalence	equivalence
rough	!	!
rougher	!	!
roughest	!	!
fresher	aggregator	aggregator
fresh	!	!
freshest	catchy	catchy
fresh	!	!
fresher	!	!
freshest	!	!
harsher	careful	careful
harsh	!	!
harshest	unfair	unfair
harsh	!	!
harsher	!	!
harshest	!	!
luckier	careful	careful
lucky	!	!
luckiest	looked	looked
lucky	!	!
luckier	!	!
luckiest	!	!
taller	weight	size
tall	nave	nave
tallest	tallest	tallest
tall	gabled	selection
taller	overlooking	world-class
tallest	slender	slender
fatter	boiling	boiling
fat	!	!
fattest	crustaceans	boiling
fat	!	!
fatter	!	!
fattest	!	!
smoother	cyclic	cyclic
smooth	!	!
smoothest	bulbophyllum	bulbophyllum
smooth	!	!
smoother	!	!
smoothest	!	!
fresher	opium	opium
fresh	!	!
freshest	feeder	feeder
fresh	!	!
fresher	!	!
freshest	!	!
shorter	philology	philology
short	spans	spans
shortest	prologue	prologue
short	apart	payment
shorter	unfamiliar	unfamiliar
shortest	altitude	altitude
cleaner	lenses	unbeknownst
clean	bushes	humid
cleanest	stalls	chlorine
clean	!	!
cleaner	!	!
cleanest	sinks	sinks
fuller	variance	variance
full	thank	thank
fullest	!	!
full	packaged	packaged
fuller	alloy	alloy
fullest	!	!
firmer	llp	llp
firm	!	!
firmest	!	!
firm	packaged	packaged
firmer	alloy	alloy
firmest	!	!
better	brighter	brighter
good	improve	thank
best	!	!
good	wealthiest	wealthiest
better	expensive	tariff
best	!	!
mightier	hound	hound
mighty	!	!
mightiest	!	!
mighty	packaged	packaged
mightier	alloy	alloy
mightiest	!	!
longer	travel	travel
long	extremes	extremes
longest	!	!
long	bottles	bottles
longer	shortest	shortest
longest	!	!
greener	thorax	preferring
green	!	!
greenest	crest	crest
green	!	!
greener	!	!
greenest	!	!
tastier	!	!
tasty	!	!
tastiest	!	!
tasty	!	!
tastier	!	!
tastiest	!	!
nicer	liked	traveling
nice	!	!
nicest	prepare	prepare
nice	!	!
nicer	!	!
nicest	!	!
slicker	neat	neat
slick	!	!
slickest	beautifully	beautifully
slick	!	!
slicker	!	!
slickest	!	!
noisier	incredibly	incredibly
noisy	!	!
noisiest	shit	shit
noisy	!	!
noisier	!	!
noisiest	!	!
sadder	uno	uno
sad	!	!
saddest	!	!
sad	buildup	buildup
sadder	faster	faster
saddest	!	!
swifter	aboard	aboard
swift	!	!
swiftest	!	!
swift	buildup	buildup
swifter	faster	faster
swiftest	!	!
nicer	clue	clue
nice	!	!
nicest	!	!
nice	buildup	buildup
nicer	faster	faster
nicest	!	!
softer	basal	basal
soft	graphite	graphite
softest	!	!
soft	buildup	buildup
softer	faster	faster
softest	!	!
trickier	!	!
tricky	!	!
trickiest	!	!
tricky	buildup	buildup
trickier	faster	faster
trickiest	!	!
greener	banksia	banksia
green	!	!
greenest	heroes	violet
green	!	!
greener	!	!
greenest	!	!
clearer	rikknen	rikknen
clear	!	!
clearest	confess	confess
clear	!	!
clearer	!	!
clearest	!	!
healthier	affects	affects
healthy	!	!
healthiest	acetate	acetate
healthy	!	!
healthier	!	!
healthiest	!	!
faster	rikknen	rikknen
fastest	session	session
fast	eleanor	eleanor
fastest	inspection	inspection
faster	currents	currents
fast	nice	nice
freer	drastically	prevents
free	!	!
freest	pointer	fortuna
free	!	!
freer	!	!
freest	!	!
meaner	velocities	velocities
mean	!	!
meanest	luminosity	luminosity
mean	!	!
meaner	!	!
meanest	!	!
firmer	sequencing	sequencing
firm	!	!
firmest	llp	surveyor
firm	!	!
firmer	!	!
firmest	!	!
bigger	reliably	reliably
big	non-fiction	non-fiction
biggest	confirm	confirm
big	downey	downey
bigger	rotating	rotating
biggest	ju	dismay
trickier	!	!
tricky	!	!
trickiest	!	!
tricky	!	!
trickier	!	!
trickiest	!	!
deeper	forewings	forewings
deep	non-fiction	non-fiction
deepest	luminosity	luminosity
deep	coward	coward
deeper	periphery	periphery
deepest	quarries	quarries
gentler	sincere	sincere
gentle	!	!
gentlest	!	!
gentle	ions	ions
gentler	thinner	thinner
gentlest	!	!
costlier	quicker	quicker
costly	!	!
costliest	!	!
costly	ions	ions
costlier	thinner	thinner
costliest	!	!
lower	corrosion	corrosion
low	upper	upper
lowest	!	!
low	ultraviolet	ultraviolet
lower	varies	varies
lowest	!	!
fancier	outfits	herbal
fancy	!	!
fanciest	!	!
fancy	ions	ions
fancier	thinner	thinner
fanciest	!	!
cleaner	cleaned	cleaned
clean	lights	lights
cleanest	!	!
clean	ions	ions
cleaner	thinner	thinner
cleanest	!	!
steadier	rate	rate
steady	!	!
steadiest	!	!
steady	weaken	weaken
steadier	paler	paler
steadiest	!	!
poorer	depends	depends
poor	unfit	unfit
poorest	!	!
poor	vulnerable	vulnerable
poorer	mechanized	mechanized
poorest	!	!
faster	weymouth	weymouth
fastest	motorola	motorola
fast	!	!
fastest	vulnerable	vulnerable
faster	measurable	hypotheses
fast	!	!
cleaner	gal	weymouth
clean	cora	cora
cleanest	!	!
clean	weaken	weaken
cleaner	paler	paler
cleanest	!	!
softer	depends	depends
soft	moist	moist
softest	!	!
soft	weaken	weaken
softer	paler	paler
softest	!	!
richer	dominated	dominated
rich	seasoned	seasoned
richest	!	!
rich	expensive	expensive
richer	augustinian	augustinian
richest	!	!
lighter	darker	darker
light	simple	fill
lightest	!	!
light	toilets	toilets
lighter	vacuum	vacuum
lightest	!	!
simpler	darker	darker
simple	simple	simple
simplest	!	!
simple	polymers	polymers
simpler	minimize	minimize
simplest	!	!
messier	!	!
messy	!	!
messiest	!	!
messy	toilets	toilets
messier	vacuum	vacuum
messiest	!	!
friendlier	motor	motor
friendly	!	!
friendliest	!	!
friendly	toilets	toilets
friendlier	vacuum	vacuum
friendliest	!	!
higher	!	!
high	adjusting	adjusting
highest	!	!
high	ranking	attain
higher	lowest	lowest
highest	59.5	59.5
stickier	!	!
sticky	atheism	atheism
stickiest	!	!
sticky	atheism	atheism
stickier	!	!
stickiest	!	!
pricier	!	!
pricey	atheism	atheism
priciest	!	!
pricey	atheism	atheism
pricier	!	!
priciest	!	!
greater	!	!
great	degraded	degraded
greatest	!	!
great	degraded	degraded
greater	all-time	all-time
greatest	reducing	reducing
busier	!	!
busy	atheism	atheism
busiest	!	!
busy	sochi	sochi
busier	ridership	ridership
busiest	!	!
tougher	!	!
tough	hunger	hunger
toughest	!	!
tough	hunger	hunger
tougher	!	!
toughest	!	!
stricter	!	!
strict	hunger	hunger
strictest	!	!
strict	hunger	hunger
stricter	!	!
strictest	!	!
stiffer	!	!
stiff	hunger	hunger
stiffest	!	!
stiff	hunger	hunger
stiffer	!	!
stiffest	!	!
riskier	!	!
risky	hunger	hunger
riskiest	!	!
risky	hunger	hunger
riskier	!	!
riskiest	!	!
stronger	!	!
strong	benefited	benefited
strongest	!	!
strong	strong	strong
stronger	strong	strong
strongest	fact	fact
classier	!	!
classy	1-yard	1-yard
classiest	!	!
classy	1-yard	1-yard
classier	!	!
classiest	!	!
gentler	!	!
gentle	1-yard	1-yard
gentlest	!	!
gentle	1-yard	1-yard
gentler	!	!
gentlest	!	!
leaner	!	!
lean	1-yard	1-yard
leanest	!	!
lean	1-yard	1-yard
leaner	!	!
leanest	!	!
bigger	!	!
big	receivers	receivers
biggest	!	!
big	tie	tie
bigger	largest	largest
biggest	cores	cores
luckier	!	!
lucky	1-yard	1-yard
luckiest	!	!
lucky	1-yard	1-yard
luckier	!	!
luckiest	!	!
warmer	cooler	cooler
warm	organism	halfway
warmest	subtropical	grazing
warm	!	!
warmer	!	!
warmest	tyres	tyres
slimmer	harley	harley
slim	!	!
slimmest	wen	wen
slim	!	!
slimmer	!	!
slimmest	!	!
rougher	quantity	progressively
rough	!	!
roughest	grazing	grazing
rough	!	!
rougher	!	!
roughest	!	!
harder	thats	harley
hard	wishing	wishing
hardest	graphite	graphite
hard	boyz	boyz
harder	boyz	boyz
hardest	man-made	man-made
closer	cooler	cooler
close	assert	assert
closest	ashby	ashby
close	kilda	kilda
closer	84	84
closest	vectors	ah
greener	yellowish	yellowish
green	!	!
greenest	yellowish	southerly
green	!	!
greener	!	!
greenest	!	!
kinder	somewhat	somewhat
kind	!	!
kindest	okrug	okrug
kind	!	!
kinder	!	!
kindest	!	!
sadder	cheese	cheese
sad	!	!
saddest	novi	okrug
sad	!	!
sadder	!	!
saddest	!	!
quicker	pork	pork
quick	quickly	him
quickest	populous	uniting
quick	!	!
quicker	!	!
quickest	fuels	fuels
stiffer	thicker	thicker
stiff	!	!
stiffest	empires	empires
stiff	!	!
stiffer	!	!
stiffest	!	!
weaker	!	!
weak	fringes	hypotheses
weakest	!	!
weak	convince	convince
weaker	!	!
weakest	paler	paler
slicker	!	!
slick	convince	convince
slickest	!	!
slick	convince	convince
slicker	!	!
slickest	!	!
closer	!	!
close	fringes	fringes
closest	!	!
close	hypotheses	hypotheses
closer	latitude	latitude
closest	close	close
older	!	!
old	deep	deep
oldest	!	!
old	traditional	traditional
older	miocene	miocene
oldest	younger	younger
wiser	!	!
wise	convince	convince
wisest	!	!
wise	convince	convince
wiser	!	!
wisest	!	!
cheaper	dried	dried
cheap	hook	hook
cheapest	!	!
cheap	inevitable	inevitable
cheaper	rikknen	rikknen
cheapest	!	!
simpler	thermodynamic	thermodynamic
simple	blank	blank
simplest	!	!
simple	polymers	hypotheses
simpler	polymers	polymers
simplest	!	!
fresher	salinity	pastures
fresh	!	!
freshest	!	!
fresh	inevitable	inevitable
fresher	rikknen	rikknen
freshest	!	!
bolder	rows	rows
bold	!	!
boldest	!	!
bold	inevitable	inevitable
bolder	rikknen	rikknen
boldest	!	!
cleaner	toilets	pastures
clean	searching	searching
cleanest	!	!
clean	inevitable	inevitable
cleaner	rikknen	rikknen
cleanest	!	!
poorer	generous	generous
poor	low-income	harvest
poorest	catastrophe	catastrophe
poor	separatist	separatist
poorer	indicators	indicators
poorest	average	average
messier	!	!
messy	!	!
messiest	!	!
messy	!	!
messier	!	!
messiest	!	!
narrower	costal	costal
narrow	ribs	ribs
narrowest	costal	waterfront
narrow	!	!
narrower	!	!
narrowest	39	39
noisier	learn	learn
noisy	!	!
noisiest	measurable	gastropod
noisy	!	!
noisier	!	!
noisiest	!	!
riskier	than	than
risky	!	!
riskiest	kombat	kombat
risky	!	!
riskier	!	!
riskiest	!	!
steadier	decrease	decrease
steady	!	!
steadiest	1.9	1.9
steady	!	!
steadier	!	!
steadiest	!	!
swifter	patented	patented
swift	!	!
swiftest	shortlisted	shortlisted
swift	!	!
swifter	!	!
swiftest	!	!
tougher	costly	costly
tough	!	!
toughest	wanderers	wanderers
tough	!	!
tougher	!	!
toughest	!	!
meaner	infinity	inertial
mean	!	!
meanest	1.9	1.9
mean	!	!
meaner	!	!
meanest	!	!
smoother	convex	tubes
smooth	!	!
smoothest	square	square
smooth	!	!
smoother	!	!
smoothest	!	!
milder	!	!
mild	yours	yours
mildest	!	!
mild	yours	yours
milder	!	!
mildest	!	!
earlier	!	!
early	devout	devout
earliest	!	!
early	maud	maud
earlier	mid-19th	mid-19th
earliest	derelict	derelict
tastier	!	!
tasty	yours	yours
tastiest	!	!
tasty	yours	yours
tastier	!	!
tastiest	!	!
faster	!	!
fastest	cheaper	safer
fast	!	!
fastest	craft	craft
faster	deploying	deploying
fast	slowing	slowing
greater	!	!
great	authentic	authentic
greatest	!	!
great	gentry	gentry
greater	all-time	all-time
greatest	reducing	reducing
richer	colon	colon
rich	mighty	mighty
richest	!	!
rich	fuscous	reddish
richer	paler	paler
richest	!	!
tastier	!	!
tasty	!	!
tastiest	!	!
tasty	fuscous	fuscous
tastier	paler	paler
tastiest	!	!
thinner	thickness	thickness
thin	fiberglass	fiberglass
thinnest	!	!
thin	fuscous	fuscous
thinner	paler	paler
thinnest	!	!
rougher	'neal	'neal
rough	!	!
roughest	!	!
rough	fuscous	fuscous
rougher	paler	paler
roughest	!	!
luckier	plumage	ramsay
lucky	!	!
luckiest	!	!
lucky	fuscous	fuscous
luckier	paler	paler
luckiest	!	!
tighter	drumming	drumming
tight	!	!
tightest	!	!
tight	pulses	pulses
tighter	finer	finer
tightest	!	!
kinder	simpler	simpler
kind	!	!
kindest	!	!
kind	pulses	pulses
kinder	finer	finer
kindest	!	!
swifter	toro	toro
swift	!	!
swiftest	!	!
swift	pulses	pulses
swifter	finer	finer
swiftest	!	!
messier	!	!
messy	!	!
messiest	!	!
messy	pulses	pulses
messier	finer	finer
messiest	!	!
deeper	grooves	drumming
deep	rays	rays
deepest	!	!
deep	shallow	shallow
deeper	moist	valleys
deepest	!	!
lower	rainfall	lowest
low	upper	upper
lowest	!	!
low	temperatures	temperatures
lower	temperatures	temperatures
lowest	!	!
costlier	excessive	excessive
costly	!	!
costliest	!	!
costly	cool	cool
costlier	temperate	temperate
costliest	!	!
narrower	curving	curving
narrow	prasad	prasad
narrowest	!	!
narrow	cool	cool
narrower	temperate	temperate
narrowest	!	!
leaner	dire	dire
lean	!	!
leanest	!	!
lean	cool	cool
leaner	temperate	temperate
leanest	!	!
younger	perceive	perceive
young	altman	altman
youngest	!	!
young	kppen	kppen
younger	plateau	plateau
youngest	!	!
smaller	!	!
small	withstand	withstand
smallest	!	!
small	hairs	hairs
smaller	larger	larger
smallest	small	small
gentler	!	!
gentle	translucent	translucent
gentlest	!	!
gentle	translucent	translucent
gentler	!	!
gentlest	!	!
mightier	!	!
mighty	translucent	translucent
mightiest	!	!
mighty	translucent	translucent
mightier	!	!
mightiest	!	!
leaner	!	!
lean	translucent	translucent
leanest	!	!
lean	translucent	translucent
leaner	!	!
leanest	!	!
fancier	!	!
fancy	translucent	translucent
fanciest	!	!
fancy	translucent	translucent
fancier	!	!
fanciest	!	!
kinder	!	!
kind	slow	slow
kindest	!	!
kind	slow	slow
kinder	!	!
kindest	!	!
wider	!	!
wide	rounded	rounded
widest	!	!
wide	excavated	excavated
wider	bulbophyllum	bulbophyllum
widest	breadth	breadth
pricier	!	!
pricey	slow	slow
priciest	!	!
pricey	slow	slow
pricier	!	!
priciest	!	!
firmer	!	!
firm	slow	slow
firmest	!	!
firm	slow	slow
firmer	!	!
firmest	!	!
brighter	!	!
bright	plumage	plumage
brightest	!	!
bright	elliptical	elliptical
brighter	sqmi	sqmi
brightest	hindwings	hindwings
steadier	increase	increase
steady	!	!
steadiest	!	!
steady	curving	curving
steadier	curved	curved
steadiest	!	!
classier	!	!
classy	!	!
classiest	!	!
classy	curving	curving
classier	curved	curved
classiest	!	!
sadder	til	til
sad	!	!
saddest	!	!
sad	curving	curving
sadder	curved	curved
saddest	!	!
meaner	rotations	imply
mean	!	!
meanest	!	!
mean	curving	curving
meaner	curved	curved
meanest	!	!
faster	gp	gp
fastest	slowing	slowing
fast	!	!
fastest	vulnerable	vulnerable
faster	differential	differential
fast	!	!
louder	!	!
loud	mountainous	mountainous
loudest	!	!
loud	mountainous	mountainous
louder	!	!
loudest	!	!
newer	!	!
new	oak	oak
newest	!	!
new	wavy	plateau
newer	ii	ii
newest	intel	intel
bloodier	!	!
bloody	mountainous	mountainous
bloodiest	!	!
bloody	mountainous	mountainous
bloodier	!	!
bloodiest	!	!
younger	!	!
young	devout	devout
youngest	!	!
young	plateau	plateau
younger	baronetage	baronetage
youngest	older	older
closer	!	!
close	meter	meter
closest	!	!
close	plateau	plateau
closer	latitude	latitude
closest	close	close
clearer	!	!
clear	guaranteed	guaranteed
clearest	!	!
clear	guaranteed	guaranteed
clearer	!	!
clearest	!	!
richer	!	!
rich	low-income	low-income
richest	!	!
rich	wealthiest	wealthiest
richer	racehorse	racehorse
richest	convenient	convenient
meaner	!	!
mean	guaranteed	guaranteed
meanest	!	!
mean	guaranteed	guaranteed
meaner	!	!
meanest	!	!
older	!	!
old	prohibits	prohibits
oldest	!	!
old	prohibits	prohibits
older	miocene	miocene
oldest	younger	younger
deeper	!	!
deep	unrestricted	unrestricted
deepest	!	!
deep	strong	strong
deeper	equator	equator
deepest	deep	grooves
tastier	!	!
